"gene","padj_MLH1","log2FoldChange_MLH1","padj_MSH2","log2FoldChange_MSH2","Result_KOvsHA"
"GOLGA5P1",NA,NA,NA,NA,"Not DE"
"RFPL4AP3",NA,NA,NA,NA,"Not DE"
"MTCO1P9",NA,-1.10607685769562,NA,NA,"Not DE"
".2284",NA,NA,NA,NA,"Not DE"
".2285",NA,1.46259277249144,NA,0.114099292664275,"Not DE"
"PSMA2P2",NA,NA,NA,NA,"Not DE"
"SNRPCP2",NA,NA,NA,NA,"Not DE"
"B3GNTL1P1",NA,-1.10607685769562,NA,-0.643512197959418,"Not DE"
".2286",NA,NA,NA,NA,"Not DE"
"EFNA4-EFNA3",NA,3.31895500229999,NA,NA,"Not DE"
"ZNF345",0.943846450560495,-0.0506796407796768,0.725514433672351,0.294227963639264,"Not DE"
".2287",NA,NA,NA,NA,"Not DE"
"MTND2P31",NA,NA,NA,-0.814047889434528,"Not DE"
"MTHFD2P4",NA,NA,NA,NA,"Not DE"
"GTF2F2P1",NA,0.25959506495396,NA,3.32975397872858,"Not DE"
"RFPL4B",NA,1.68290557785691,NA,1.10950546220796,"Not DE"
"OR7H2P",NA,NA,NA,NA,"Not DE"
"ALG1L7P",NA,3.51390812284554,NA,2.05324303885082,"Not DE"
".2288",NA,NA,NA,NA,"Not DE"
"SPOPLP1",NA,-0.139918658977116,NA,1.10950546220796,"Not DE"
".2289",NA,NA,NA,NA,"Not DE"
".2290",NA,0.817476493946864,NA,NA,"Not DE"
"ALG1L2",0.0205781231863509,1.34155553373049,0.90361729080453,-0.220519295517897,"DE (up) in MLH1"
".2291",NA,NA,NA,NA,"Not DE"
".2292",NA,NA,NA,NA,"Not DE"
"SLC25A15P3",NA,NA,NA,NA,"Not DE"
".2293",NA,NA,NA,NA,"Not DE"
"CAB39P1",NA,NA,NA,NA,"Not DE"
"NDUFB4P2",NA,NA,NA,NA,"Not DE"
"MRPS33P3",NA,NA,NA,NA,"Not DE"
".2294",NA,0.817476493946864,NA,NA,"Not DE"
".2295",NA,NA,NA,NA,"Not DE"
"SHANK3",0.955222103283809,0.125386142091647,NA,NA,"Not DE"
"PSME2P4",NA,NA,NA,NA,"Not DE"
"RTN3P1",NA,NA,NA,NA,"Not DE"
".2296",NA,NA,NA,NA,"Not DE"
".2297",NA,NA,NA,-3.31814378067485,"Not DE"
"MTCYBP35",NA,-1.10607685769562,NA,NA,"Not DE"
".2298",NA,NA,NA,NA,"Not DE"
"CDRT15P11",NA,NA,NA,1.92529726277623,"Not DE"
"IRF5P1",NA,-1.10607685769562,NA,0.987979203931147,"Not DE"
"HSPD1P11",0.00164193225407614,0.991667980756317,0.871775330792381,0.173562253417618,"DE (up) in MLH1"
"MSANTD3-TMEFF1",0.124919490760393,-0.338509574461853,0.155190663225418,-0.419032687866073,"Not DE"
".2299",NA,2.68073912735686,NA,-0.814047889434528,"Not DE"
"MTND3P5",NA,NA,NA,NA,"Not DE"
".2300",NA,NA,NA,NA,"Not DE"
"RAB5CP2",NA,0.77274508153063,NA,2.50642614291053,"Not DE"
"KHDC1P1",NA,NA,NA,NA,"Not DE"
"DBIP2",NA,NA,NA,NA,"Not DE"
".2301",NA,NA,NA,NA,"Not DE"
"ZNF550",0.587577235937971,0.188458392614446,0.977907939835004,-0.0296252264479435,"Not DE"
".2302",NA,NA,NA,-0.814047889434527,"Not DE"
".2303",NA,NA,NA,NA,"Not DE"
".2304",NA,-1.66734479135995,NA,2.05082956327821,"Not DE"
"DCANP1",NA,-1.10607685769562,NA,-0.376244035805639,"Not DE"
"MTCYBP16",NA,NA,NA,NA,"Not DE"
"YTHDF1P1",NA,1.7322442211216,NA,1.86799671613041,"Not DE"
"OR12D3.5",NA,NA,NA,NA,"Not DE"
"FTH1P9",NA,NA,NA,NA,"Not DE"
"ALDH7A1P1",NA,0.475740410566105,NA,2.74107170435032,"Not DE"
".2305",NA,NA,NA,NA,"Not DE"
"FAM90A25P",NA,0.749340266784549,NA,0.961001970721395,"Not DE"
"MTND1P22",NA,NA,NA,NA,"Not DE"
"ARPC1AP4",0.530709546808879,-1.17584594379584,0.978752650516797,0.119768345418303,"Not DE"
"ASS1P8",NA,NA,NA,1.10950546220796,"Not DE"
".2306",NA,NA,NA,2.14986391374505,"Not DE"
".2307",NA,NA,NA,2.14986391374505,"Not DE"
"AIDAP2",NA,NA,NA,NA,"Not DE"
"MTCO3P27",NA,NA,NA,NA,"Not DE"
"CCNHP1",NA,-1.95770799896431,NA,1.10950546220796,"Not DE"
"C1GALT1P2",NA,-2.00877443159339,NA,NA,"Not DE"
"NUP58P1",NA,2.26645902264782,NA,NA,"Not DE"
"NDUFS5P4",NA,NA,NA,NA,"Not DE"
"KRTAP4-17P",NA,NA,NA,NA,"Not DE"
"STMN1P2",NA,NA,NA,NA,"Not DE"
"RTEL1P1",0.889172909414847,0.238461973525634,0.91101057258383,0.532622826498804,"Not DE"
".2308",NA,NA,NA,NA,"Not DE"
"MTND1P19",NA,NA,NA,NA,"Not DE"
"GTF2IP9",0.773322843240795,1.00545200921772,NA,-0.84741931172258,"Not DE"
".2309",NA,1.7322442211216,NA,-3.70937273860586,"Not DE"
"HAUS1P1",NA,1.3061970539321,NA,-1.75521995762176,"Not DE"
"FKBP4P1",0.817907088229185,-0.797409709629334,NA,0.776021597273593,"Not DE"
"RPL7L1P13",NA,NA,NA,-1.73122841309923,"Not DE"
"CTDNEP1P2",0.957719081290914,0.0767840931789153,0.892228434514658,0.365449210391029,"Not DE"
".2310",NA,NA,NA,NA,"Not DE"
"ASNSP4",NA,-1.10607685769562,NA,1.10950546220796,"Not DE"
".2311",NA,NA,NA,3.52259183193831,"Not DE"
"RPL32P3",NA,NA,NA,-1.77802147183191,"Not DE"
"MTCO1P31",0.233543190491467,-3.24790917257594,NA,2.34461475321001,"Not DE"
".2312",NA,0.817476493946865,NA,NA,"Not DE"
".2313",NA,0.817476493946864,NA,1.10950546220796,"Not DE"
"AKIRIN2P1",NA,2.26645902264782,NA,-0.814047889434528,"Not DE"
"LYPLA1P2",NA,NA,NA,NA,"Not DE"
".2314",NA,NA,NA,NA,"Not DE"
"NRBF2P6",0.999180664031287,-0.000829597905991586,0.996089369037211,0.0139045977258421,"Not DE"
".2315",NA,NA,NA,NA,"Not DE"
"OR7E28P",NA,-1.10607685769562,NA,NA,"Not DE"
".2316",NA,NA,NA,NA,"Not DE"
"FOXD1",NA,1.68290557785691,NA,-3.93400528484799,"Not DE"
"PPIAP11",NA,NA,NA,-0.76078939631397,"Not DE"
".2317",NA,NA,NA,NA,"Not DE"
".2318",NA,3.26490446959984,NA,NA,"Not DE"
"CENPS-CORT",0.854847768823647,-0.279836457733891,0.623138285405713,1.47289483721623,"Not DE"
".2319",NA,NA,NA,NA,"Not DE"
"CFAP53P1",NA,NA,NA,-0.814047889434527,"Not DE"
".2320",NA,-1.99898729393386,NA,0.133555596377483,"Not DE"
".2321",NA,1.72516358033419,NA,NA,"Not DE"
"IMPA1P1",NA,0.782715199961657,NA,-1.11377899094132,"Not DE"
"TCP11X3P",NA,NA,NA,NA,"Not DE"
".2322",NA,2.70474974221872,NA,-0.978443065070939,"Not DE"
".2323",0.93970535712019,0.13023956617352,NA,-4.71420158839697,"Not DE"
"SNX18P24",NA,NA,NA,1.10950546220796,"Not DE"
"MTND5P12",NA,-1.10607685769562,NA,NA,"Not DE"
"IGKV1D-39",NA,NA,NA,NA,"Not DE"
"OR12D1.1",NA,NA,NA,NA,"Not DE"
".2324",NA,NA,NA,NA,"Not DE"
".2325",NA,NA,NA,NA,"Not DE"
".2326",NA,NA,NA,NA,"Not DE"
"COQ10BP2",NA,NA,NA,NA,"Not DE"
"DDX18P4",NA,2.28791154180658,NA,NA,"Not DE"
".2327",NA,NA,NA,-3.04044616429409,"Not DE"
"IARS2P1",0.472025217068008,-1.86802005653628,0.0480261950122165,1.89211781786023,"DE (up) in MSH2"
"HMGB1P35",NA,1.7322442211216,NA,-1.754962010226,"Not DE"
"ALG3P1",0.459772915648251,1.29908827345652,NA,0.641345130681804,"Not DE"
".2328",0.190739604511044,4.40523632406462,NA,0.639743962675371,"Not DE"
"DDX3P3",NA,-2.00032026103697,NA,NA,"Not DE"
".2329",NA,0.817476493946865,NA,NA,"Not DE"
"TRBV21-1",NA,NA,NA,NA,"Not DE"
".2330",NA,NA,NA,NA,"Not DE"
"MICE.4",NA,NA,NA,2.74107170435032,"Not DE"
"MFFP2",NA,NA,NA,-2.20251593538045,"Not DE"
".2331",NA,NA,NA,NA,"Not DE"
"LDHAP1",NA,NA,NA,NA,"Not DE"
".2332",NA,NA,NA,NA,"Not DE"
"NIFKP7",NA,NA,NA,NA,"Not DE"
".2333",NA,NA,NA,NA,"Not DE"
"MSNP1",NA,NA,NA,1.10950546220796,"Not DE"
"ABCA11P",0.140727602518906,0.902559630635644,0.868615956796592,-0.24890705716083,"Not DE"
"HADHAP1",NA,NA,NA,NA,"Not DE"
"RPL37P25",NA,NA,NA,NA,"Not DE"
"GUSBP5.1",NA,2.27958949100386,NA,-0.814047889434528,"Not DE"
".2334",NA,NA,NA,NA,"Not DE"
"OR12D1.2",NA,NA,NA,-2.20251593538045,"Not DE"
"SETP12",0.511872029855618,0.935330555835199,0.993476649564976,-0.0390843862595477,"Not DE"
"EVA1CP6",NA,NA,NA,NA,"Not DE"
"HSPA8P19",NA,NA,NA,1.10950546220796,"Not DE"
".2335",NA,NA,NA,NA,"Not DE"
".2336",NA,NA,NA,NA,"Not DE"
"UNC93B7",NA,NA,NA,NA,"Not DE"
".2337",NA,NA,NA,-0.814047889434528,"Not DE"
".2338",NA,-1.99868272555048,NA,-2.73259617963392,"Not DE"
"GYG1P1",NA,NA,NA,1.10950546220796,"Not DE"
"NAIPP4",NA,7.10180970983104,0.311350195153397,6.81301254091566,"Not DE"
".2339",NA,NA,NA,NA,"Not DE"
".2340",NA,NA,NA,-0.814047889434528,"Not DE"
"COPS3P1",NA,0.737796639994102,NA,NA,"Not DE"
"HPRT1P1",NA,NA,NA,NA,"Not DE"
".2341",NA,NA,NA,-0.814047889434527,"Not DE"
".2342",0.909905295759523,0.119420614577043,0.790761111560375,0.450405999375642,"Not DE"
"PRB1",NA,NA,NA,NA,"Not DE"
"PRELID3BP5",NA,1.68290557785691,NA,NA,"Not DE"
"SUMO2P5",NA,NA,NA,NA,"Not DE"
"PCDHA12",0.0235265084924588,-4.31822738268922,NA,-3.93054460867336,"Not DE"
"BRCC3P1",0.900138934065529,0.237026535735309,0.992619297709398,-0.0315671284254289,"Not DE"
".2343",NA,NA,NA,NA,"Not DE"
"FAM86EP",0.925238561084484,0.220102882528727,NA,-0.043426219056864,"Not DE"
".2344",0.26027706748942,-0.563917189155398,0.814019227564843,-0.261792605191432,"Not DE"
"UGT2B27P",NA,0.817476493946865,NA,NA,"Not DE"
"OR10J8P",NA,NA,NA,NA,"Not DE"
".2345",NA,NA,NA,2.52566667939654,"Not DE"
".2346",NA,NA,NA,NA,"Not DE"
"PTX4",NA,-0.746885195732784,NA,-0.555875451394702,"Not DE"
"USP17L9P",NA,-3.04234334308341,NA,NA,"Not DE"
"RNA5SP445",NA,NA,NA,NA,"Not DE"
"RNA5-8SP6",0.962758196010358,-0.0235435292255808,0.0031106455822552,0.475034597853554,"DE (up) in MSH2"
"RNA5SP419",NA,NA,NA,NA,"Not DE"
"RNA5SP401",NA,NA,NA,NA,"Not DE"
"RNA5SP112",NA,NA,NA,NA,"Not DE"
"RNA5SP385",NA,NA,NA,NA,"Not DE"
"RNA5SP418",NA,NA,NA,NA,"Not DE"
"RNA5SP446",NA,NA,NA,NA,"Not DE"
"RNA5SP518",NA,NA,NA,NA,"Not DE"
"RNA5SP217",NA,NA,NA,NA,"Not DE"
"RNA5SP486",NA,NA,NA,NA,"Not DE"
"RNA5SP356",NA,NA,NA,NA,"Not DE"
"RNA5SP20",NA,NA,NA,NA,"Not DE"
"RNA5SP157",NA,NA,NA,NA,"Not DE"
"RNA5SP162",NA,NA,NA,NA,"Not DE"
"RNA5SP436",NA,NA,NA,NA,"Not DE"
"RNA5SP96",NA,NA,NA,NA,"Not DE"
"RNA5SP362",NA,NA,NA,NA,"Not DE"
"RNA5SP182",NA,NA,NA,NA,"Not DE"
"RNA5SP288",NA,NA,NA,NA,"Not DE"
"RNA5SP497",NA,NA,NA,NA,"Not DE"
"RNA5SP272",NA,NA,NA,NA,"Not DE"
"RNA5SP406",NA,NA,NA,NA,"Not DE"
"RNA5SP216",NA,NA,NA,NA,"Not DE"
"RNA5SP408",NA,NA,NA,NA,"Not DE"
"RNA5SP249",NA,NA,NA,NA,"Not DE"
"RNA5SP208",NA,NA,NA,NA,"Not DE"
"RNA5SP236",NA,NA,NA,NA,"Not DE"
"RNA5SP180",NA,NA,NA,NA,"Not DE"
"RNA5SP227",NA,NA,NA,NA,"Not DE"
"RNA5SP303",NA,NA,NA,NA,"Not DE"
"RNA5SP154",NA,NA,NA,NA,"Not DE"
"RNA5SP521",NA,NA,NA,NA,"Not DE"
"RNA5SP228",NA,NA,NA,NA,"Not DE"
"RNA5SP464",NA,NA,NA,NA,"Not DE"
"RNA5SP341",NA,NA,NA,NA,"Not DE"
"RNA5SP320",NA,NA,NA,NA,"Not DE"
"RNA5SP76",NA,NA,NA,NA,"Not DE"
"RNA5SP410",NA,NA,NA,NA,"Not DE"
"RNA5SP220",NA,NA,NA,NA,"Not DE"
"RNA5SP318",NA,NA,NA,NA,"Not DE"
"RNA5SP282",NA,NA,NA,NA,"Not DE"
"RNA5SP287",NA,NA,NA,NA,"Not DE"
"RNA5SP200",NA,NA,NA,NA,"Not DE"
"RNA5SP255",NA,NA,NA,NA,"Not DE"
"RNA5SP413",NA,NA,NA,NA,"Not DE"
"RNA5SP365",NA,NA,NA,NA,"Not DE"
"RNA5SP473",NA,-1.10607685769562,NA,-0.814047889434527,"Not DE"
"RNA5SP67",NA,NA,NA,NA,"Not DE"
"RNA5SP92",NA,NA,NA,NA,"Not DE"
"RNA5SP49",NA,NA,NA,NA,"Not DE"
"RNA5SP461",NA,NA,NA,NA,"Not DE"
"RNA5SP262",NA,NA,NA,NA,"Not DE"
"RNA5SP61",NA,NA,NA,NA,"Not DE"
"RNA5SP495",NA,NA,NA,NA,"Not DE"
"RNA5SP417",NA,NA,NA,NA,"Not DE"
"RNA5SP470",NA,NA,NA,NA,"Not DE"
"RNA5SP24",NA,NA,NA,NA,"Not DE"
"RNA5SP519",NA,NA,NA,NA,"Not DE"
"RNA5SP134",NA,NA,NA,NA,"Not DE"
"RNA5SP147",NA,NA,NA,NA,"Not DE"
"RNA5SP153",NA,NA,NA,NA,"Not DE"
"RNA5SP281",NA,NA,NA,NA,"Not DE"
"RNA5SP520",NA,NA,NA,NA,"Not DE"
"RNA5SP148",NA,NA,NA,NA,"Not DE"
"RNA5SP164",NA,NA,NA,NA,"Not DE"
"RNA5SP121",NA,NA,NA,NA,"Not DE"
"RNA5SP360",NA,NA,NA,NA,"Not DE"
"RNA5SP367",NA,NA,NA,NA,"Not DE"
"RNA5SP43",NA,NA,NA,NA,"Not DE"
"RNA5SP438",NA,NA,NA,NA,"Not DE"
"RNA5SP395",NA,NA,NA,NA,"Not DE"
"RNA5SP476",NA,NA,NA,NA,"Not DE"
"RNA5SP384",NA,NA,NA,NA,"Not DE"
"RNA5SP285",NA,NA,NA,NA,"Not DE"
"RNA5SP459",NA,NA,NA,NA,"Not DE"
"RNA5SP168",NA,-1.10607685769562,NA,NA,"Not DE"
"RNA5SP434",NA,NA,NA,NA,"Not DE"
"RNA5SP309",NA,NA,NA,NA,"Not DE"
"RNA5SP33",NA,NA,NA,NA,"Not DE"
"RNA5SP271",NA,NA,NA,NA,"Not DE"
"RNA5SP55",NA,NA,NA,NA,"Not DE"
"RNA5SP206",NA,NA,NA,NA,"Not DE"
"RNA5SP82",NA,NA,NA,NA,"Not DE"
"RNA5SP462",NA,NA,NA,NA,"Not DE"
"RNA5SP466",NA,NA,NA,NA,"Not DE"
"RNA5SP73",NA,NA,NA,NA,"Not DE"
"RNA5SP45",NA,NA,NA,NA,"Not DE"
"RNA5SP422",NA,NA,NA,NA,"Not DE"
"RNA5SP468",NA,NA,NA,NA,"Not DE"
"RNA5SP460",NA,NA,NA,NA,"Not DE"
"RNA5SP441",NA,NA,NA,NA,"Not DE"
"RNA5SP481",NA,NA,NA,NA,"Not DE"
"RNA5SP409",NA,NA,NA,NA,"Not DE"
"RNA5SP268",NA,NA,NA,NA,"Not DE"
"RNA5SP137",NA,NA,NA,NA,"Not DE"
"RNA5SP416",NA,NA,NA,NA,"Not DE"
"RNA5SP480",NA,NA,NA,NA,"Not DE"
"RNA5SP75",NA,NA,NA,NA,"Not DE"
"RNA5SP444",NA,NA,NA,NA,"Not DE"
"RNA5SP421",NA,NA,NA,NA,"Not DE"
"RNA5SP102",NA,NA,NA,NA,"Not DE"
"RNA5SP449",NA,NA,NA,NA,"Not DE"
"RNA5SP34",NA,NA,NA,NA,"Not DE"
"RNA5SP392",NA,NA,NA,NA,"Not DE"
"RNA5SP94",NA,NA,NA,NA,"Not DE"
"RNA5SP143",NA,NA,NA,NA,"Not DE"
"RNA5SP364",NA,NA,NA,NA,"Not DE"
"RNA5SP54",NA,NA,NA,NA,"Not DE"
"RNA5SP471",NA,NA,NA,NA,"Not DE"
"RNA5SP420",NA,NA,NA,NA,"Not DE"
"RNA5SP337",NA,NA,NA,NA,"Not DE"
"RNA5SP135",NA,NA,NA,NA,"Not DE"
"RNA5SP186",NA,NA,NA,NA,"Not DE"
"RNA5SP101",NA,NA,NA,NA,"Not DE"
"RNA5SP230",NA,NA,NA,NA,"Not DE"
"RNA5SP503",NA,NA,NA,NA,"Not DE"
"RNA5SP278",NA,NA,NA,NA,"Not DE"
"RNA5SP243",NA,NA,NA,NA,"Not DE"
"RNA5SP330",NA,NA,NA,NA,"Not DE"
"RNA5SP404",NA,NA,NA,NA,"Not DE"
"RNA5SP423",NA,NA,NA,NA,"Not DE"
"RNA5SP290",NA,NA,NA,NA,"Not DE"
"RNA5SP490",NA,NA,NA,NA,"Not DE"
"RNA5SP165",NA,NA,NA,NA,"Not DE"
"RNA5SP40",NA,NA,NA,NA,"Not DE"
"RNA5SP402",NA,NA,NA,NA,"Not DE"
"RNA5SP170",NA,NA,NA,NA,"Not DE"
"RNA5SP400",NA,NA,NA,NA,"Not DE"
"RNA5SP159",NA,NA,NA,NA,"Not DE"
"RNA5SP70",NA,NA,NA,NA,"Not DE"
"RNA5SP66",NA,NA,NA,NA,"Not DE"
"RNA5SP380",NA,NA,NA,NA,"Not DE"
"RNA5SP291",NA,NA,NA,NA,"Not DE"
"RNA5SP47",NA,NA,NA,NA,"Not DE"
"RNA5SP454",NA,NA,NA,NA,"Not DE"
"RNA5SP415",NA,NA,NA,NA,"Not DE"
"RNA5SP437",NA,NA,NA,NA,"Not DE"
"RNA5SP169",NA,NA,NA,NA,"Not DE"
"RNA5SP373",NA,NA,NA,NA,"Not DE"
"RNA5SP106",NA,NA,NA,NA,"Not DE"
"RNA5SP179",NA,NA,NA,NA,"Not DE"
".2347",NA,NA,NA,NA,"Not DE"
"RPL12P22",NA,NA,NA,NA,"Not DE"
"RPL7L1P18",NA,NA,NA,NA,"Not DE"
"OC90",NA,NA,NA,NA,"Not DE"
".2348",NA,NA,NA,NA,"Not DE"
"HNRNPA3P7",NA,NA,NA,NA,"Not DE"
"IGLV2-34",NA,-1.10607685769562,NA,NA,"Not DE"
"TRAPPC2P2",NA,NA,NA,NA,"Not DE"
"IGLVI-56",NA,NA,NA,NA,"Not DE"
"IGKV2D-36",NA,NA,NA,NA,"Not DE"
".2349",NA,NA,NA,NA,"Not DE"
"PSMC2P2",NA,1.68290557785691,NA,NA,"Not DE"
".2350",NA,NA,NA,NA,"Not DE"
"CIR1P1",NA,NA,NA,-0.814047889434528,"Not DE"
"RGS21",NA,NA,NA,-3.36900520467057,"Not DE"
"IGHVII-28-1",NA,NA,NA,NA,"Not DE"
"IGLV3-17",NA,NA,NA,NA,"Not DE"
".2351",NA,NA,NA,NA,"Not DE"
".2352",NA,NA,NA,NA,"Not DE"
"H2AZP7",NA,NA,NA,NA,"Not DE"
"PCDHGA12",2.1637643865717e-05,2.29286408337863,0.428733265590656,1.28158217700399,"DE (up) in MLH1"
".2353",NA,NA,NA,NA,"Not DE"
".2354",NA,NA,NA,NA,"Not DE"
"IGHVII-65-1",NA,NA,NA,NA,"Not DE"
"H2AZP2",NA,NA,NA,NA,"Not DE"
".2355",NA,NA,NA,NA,"Not DE"
".2356",NA,NA,NA,-0.814047889434528,"Not DE"
".2357",NA,NA,NA,NA,"Not DE"
"CALCP",NA,NA,NA,NA,"Not DE"
".2358",NA,-1.62983163410285,NA,-0.330629978206196,"Not DE"
".2359",0.0668961116859735,1.14536233027362,0.765992071163031,0.43179130022339,"Not DE"
".2360",NA,NA,NA,NA,"Not DE"
"TRBV6-7",NA,NA,NA,NA,"Not DE"
"IGKV1D-32",NA,NA,NA,NA,"Not DE"
".2361",NA,NA,NA,NA,"Not DE"
".2362",NA,NA,NA,NA,"Not DE"
".2363",NA,NA,NA,1.10950546220796,"Not DE"
"PSME2P5",0.830363104448275,0.400590179607557,0.972976894712451,-0.155233556780658,"Not DE"
"USP12P1",0.643683965372303,0.667480364838832,0.70957995128799,0.843699861670326,"Not DE"
".2364",NA,NA,NA,NA,"Not DE"
"KLF3P1",0.655746658105677,0.296106713437165,0.875484364965521,0.232895788343466,"Not DE"
"KRT18P41",NA,1.68290557785691,NA,3.13421321523247,"Not DE"
".2365",NA,NA,NA,NA,"Not DE"
"PGAM5P1",NA,NA,NA,2.74107170435032,"Not DE"
".2366",NA,NA,NA,NA,"Not DE"
"HAUS1P3",NA,0.817476493946865,NA,NA,"Not DE"
"NRBF2P4",NA,NA,NA,NA,"Not DE"
"HIGD1AP6",NA,NA,NA,NA,"Not DE"
"COX6CP8",NA,NA,NA,NA,"Not DE"
".2367",NA,NA,NA,NA,"Not DE"
"IGLV2-5",NA,NA,NA,NA,"Not DE"
".2368",NA,NA,NA,NA,"Not DE"
"IGLVI-70",NA,NA,NA,NA,"Not DE"
"IGLVIV-64",NA,NA,NA,NA,"Not DE"
"MTND1P36",NA,NA,NA,1.10950546220796,"Not DE"
"C8orf88",0.976937949510236,-0.0589668092395742,0.525929585698841,-1.77663083645893,"Not DE"
"SHLD3",0.786317270782532,-0.111127672832225,0.8415454571901,-0.160790078989703,"Not DE"
"MTND4P7",NA,0.276136124130523,NA,-0.814047889434527,"Not DE"
".2369",NA,NA,NA,NA,"Not DE"
".2370",NA,NA,NA,NA,"Not DE"
".2371",NA,NA,NA,NA,"Not DE"
".2372",NA,2.26645902264782,NA,NA,"Not DE"
"CCDC71L",0.649222495800496,-0.184843321329829,0.936050813219465,-0.0614005618926258,"Not DE"
".2373",NA,NA,NA,NA,"Not DE"
".2374",NA,-2.98200759705581,NA,0.158074873277804,"Not DE"
"MIOXP1",NA,NA,NA,1.10950546220796,"Not DE"
"HOXA10",NA,NA,NA,1.92529726277623,"Not DE"
"UFM1P3",NA,-1.10607685769562,NA,NA,"Not DE"
"IGHVIII-82",NA,NA,NA,NA,"Not DE"
"TMEM200B",4.10153345433273e-15,1.06922725117865,0.00647656202213355,0.545386946464059,"DE (up) in both"
"PCDHGB6",5.25949283079198e-12,2.79696029043358,0.578995508172701,0.670822384508244,"DE (up) in MLH1"
"SERPINE3",NA,-1.07750916424208,NA,NA,"Not DE"
".2375",NA,NA,NA,NA,"Not DE"
"C1orf210",0.307517031156649,-0.623786443773634,0.993594287136029,0.0187366320986211,"Not DE"
"TMCC1P1",NA,NA,NA,1.10950546220796,"Not DE"
".2376",NA,NA,NA,NA,"Not DE"
".2377",0.857204355329648,-0.130924776915611,0.776776292825782,-0.283471965525469,"Not DE"
"SUMO2P19",NA,NA,NA,NA,"Not DE"
".2378",NA,4.19420801034755,NA,-0.814047889434528,"Not DE"
"RPL7AP80",NA,NA,NA,NA,"Not DE"
".2379",NA,NA,NA,NA,"Not DE"
".2380",NA,-1.11203247352408,NA,NA,"Not DE"
"IGLV3-29",NA,NA,NA,NA,"Not DE"
".2381",NA,NA,NA,NA,"Not DE"
"PCBP2P2",NA,NA,NA,1.10950546220796,"Not DE"
".2382",NA,NA,NA,NA,"Not DE"
"COX6B1P6",NA,-1.10607685769562,NA,NA,"Not DE"
"TUG1",0.0249814476962289,0.293091034814843,0.297544026232145,-0.123597941795303,"DE (up) in MLH1"
".2383",NA,NA,NA,NA,"Not DE"
"IGKV1D-22",NA,NA,NA,NA,"Not DE"
"GUSBP16",NA,2.26645902264782,NA,NA,"Not DE"
"TRNP1",6.38025339221693e-20,-1.23565673659685,0.51822136912598,-0.14641705967147,"DE (down) in MLH1"
".2384",NA,NA,NA,NA,"Not DE"
"POU5F1P2",NA,NA,NA,1.10950546220796,"Not DE"
".2385",NA,NA,NA,NA,"Not DE"
"ABRAXAS1P2",0.700225651919344,0.934833718948466,NA,0.42598111725391,"Not DE"
".2386",NA,NA,NA,NA,"Not DE"
"RANP9",NA,NA,NA,-0.070074812264829,"Not DE"
"VTA1P2",NA,-3.81250351046908,NA,2.1374104733443,"Not DE"
"TRBV7-4",NA,1.68290557785691,NA,NA,"Not DE"
".2387",NA,NA,NA,NA,"Not DE"
".2388",NA,NA,NA,NA,"Not DE"
".2389",0.388889520956727,1.88321468491746,NA,1.97696181970537,"Not DE"
"SNX18P27",NA,NA,NA,NA,"Not DE"
"ZNHIT1P1",NA,NA,NA,NA,"Not DE"
".2390",NA,NA,NA,NA,"Not DE"
".2391",NA,0.817476493946864,NA,NA,"Not DE"
"HSPA8P13",NA,NA,NA,1.10950546220796,"Not DE"
".2392",NA,NA,NA,NA,"Not DE"
"SRPK2P",NA,NA,NA,1.10950546220796,"Not DE"
"CDC42P5",NA,NA,NA,NA,"Not DE"
"IGLV3-6",NA,NA,NA,NA,"Not DE"
"IGLV2-28",NA,NA,NA,NA,"Not DE"
"NDUFA5P2",NA,NA,NA,-0.814047889434527,"Not DE"
"SMIM18",NA,NA,NA,NA,"Not DE"
"IGKV2OR22-3",NA,NA,NA,NA,"Not DE"
"HMGB1P19",0.475125759735287,0.750728258328684,0.796247933261992,-0.749174731825426,"Not DE"
"IGHV7-40",NA,NA,NA,NA,"Not DE"
".2393",NA,-2.00877443159339,NA,0.165030348826347,"Not DE"
".2394",NA,NA,NA,NA,"Not DE"
".2395",NA,0.817476493946865,NA,NA,"Not DE"
"IGKV1OR22-1",NA,NA,NA,NA,"Not DE"
".2396",NA,NA,NA,NA,"Not DE"
"PCDHGA5",2.97192422865876e-21,2.43753882183758,0.0806440913308019,0.994846093985483,"DE (up) in MLH1"
"SINHCAFP3",0.871511956895807,0.497189590052624,NA,0.649799993970993,"Not DE"
"IGHVII-30-1",NA,NA,NA,NA,"Not DE"
".2397",NA,NA,NA,-3.10550033426464,"Not DE"
"CYCSP23",NA,NA,NA,NA,"Not DE"
".2398",NA,NA,NA,1.92529726277623,"Not DE"
"IGKV3D-34",NA,NA,NA,NA,"Not DE"
"ATP6V1G1P2",NA,NA,NA,NA,"Not DE"
"MTCYBP19",NA,NA,NA,NA,"Not DE"
"NACA2",NA,2.29812450257799,NA,1.76733112736859,"Not DE"
".2399",NA,NA,NA,NA,"Not DE"
"HMGB1P41",NA,-0.0959194067351813,NA,-0.413943842699336,"Not DE"
"XRCC6P4",NA,NA,NA,NA,"Not DE"
"CPP",0.975837703097162,-0.0468791765639351,0.942381720011666,0.229587010069082,"Not DE"
".2400",NA,NA,NA,NA,"Not DE"
"TRBV6-8",NA,NA,NA,NA,"Not DE"
"PCDHGA7",1.12268133307186e-16,2.96524772165034,0.00194562727063088,1.77326381238279,"DE (up) in both"
